56.000
72.642
81.316
87.109
90.922
93.658
96.218
97.544
98.363
99.026
99.399
99.689
99.824
99.927
99.948
99.979
99.959
99.979
99.990
99.990
100.000
99.979
100.000
99.990
99.979
99.979
100.000
99.990
100.000
99.990
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
100.000
99.990
100.000
100.000
