Negative,Positive,WC
0.567143,0.432857,19
0.000006,0.999994,14
0.999965,0.000035,13
1.000000,0.000000,18
0.364541,0.635459,1
0.000401,0.999599,16
0.002090,0.997910,15
0.999999,0.000001,19
0.753018,0.246982,18
0.000001,0.999999,26
0.563246,0.436754,2
1.000000,0.000000,5
0.999376,0.000624,13
0.981124,0.018876,19
0.999127,0.000873,15
1.000000,0.000000,16
0.745853,0.254147,17
1.000000,0.000000,24
0.000000,1.000000,14
1.000000,0.000000,8
0.999467,0.000533,21
0.015693,0.984307,15
1.000000,0.000000,19
0.000003,0.999997,18
0.000000,1.000000,8
0.563246,0.436754,2
0.999999,0.000001,15
0.957812,0.042188,8
0.004370,0.995630,4
1.000000,0.000000,3
0.098736,0.901264,13
0.999991,0.000009,7
0.990470,0.009531,21
0.733826,0.266174,8
0.000000,1.000000,12
1.000000,0.000000,12
1.000000,0.000000,17
1.000000,0.000000,17
0.969642,0.030358,15
1.000000,0.000000,10
0.000000,1.000000,6
0.000000,1.000000,19
1.000000,0.000000,17
1.000000,0.000000,26
0.999862,0.000138,15
0.995157,0.004843,24
1.000000,0.000000,16
1.000000,0.000000,6
0.000253,0.999747,19
0.992999,0.007001,15
0.999974,0.000026,27
0.797160,0.202840,10
1.000000,0.000000,18
0.999671,0.000329,17
0.934489,0.065511,19
0.408687,0.591313,29
0.353476,0.646524,21
0.000004,0.999996,5
1.000000,0.000000,21
0.999994,0.000006,15
1.000000,0.000000,9
1.000000,0.000000,20
0.041207,0.958794,19
0.741888,0.258112,22
0.000107,0.999893,29
1.000000,0.000000,12
1.000000,0.000000,10
1.000000,0.000000,14
1.000000,0.000000,8
0.000000,1.000000,17
0.000000,1.000000,23
0.054805,0.945195,15
0.982840,0.017160,12
0.000002,0.999998,24
0.000000,1.000000,22
1.000000,0.000000,6
0.995833,0.004167,22
0.999997,0.000003,23
0.999752,0.000248,24
0.951604,0.048396,3
0.972994,0.027006,3
0.994948,0.005052,3
0.999905,0.000095,9
0.999947,0.000053,22
1.000000,0.000000,21
0.999054,0.000945,25
0.999990,0.000010,16
0.000193,0.999807,20
0.000058,0.999942,20
0.206011,0.793989,16
0.920352,0.079648,3
0.999998,0.000002,11
0.000182,0.999818,19
0.947163,0.052837,5
1.000000,0.000000,16
1.000000,0.000000,22
1.000000,0.000000,23
0.999980,0.000019,16
0.991444,0.008556,17
0.053378,0.946622,13
0.981415,0.018585,5
0.999997,0.000003,20
0.999900,0.000100,11
0.999935,0.000065,20
0.000000,1.000000,14
1.000000,0.000000,13
0.988389,0.011611,17
0.017908,0.982092,22
0.015742,0.984258,17
0.075212,0.924788,22
0.586137,0.413863,14
1.000000,0.000000,23
0.958272,0.041729,31
0.000003,0.999997,25
0.000006,0.999994,8
1.000000,0.000000,25
1.000000,0.000000,16
0.000000,1.000000,25
1.000000,0.000000,21
0.001275,0.998725,22
0.003267,0.996733,23
0.999651,0.000349,8
1.000000,0.000000,11
0.000000,1.000000,10
0.000001,0.999999,16
0.000016,0.999984,12
1.000000,0.000000,10
0.000000,1.000000,6
0.000001,0.999999,20
0.999215,0.000785,12
0.000000,1.000000,13
1.000000,0.000000,16
0.999980,0.000020,19
0.999997,0.000003,19
0.999505,0.000495,13
1.000000,0.000000,22
1.000000,0.000000,9
0.999999,0.000001,18
1.000000,0.000000,23
1.000000,0.000000,10
0.138367,0.861633,14
0.170729,0.829271,3
0.026431,0.973569,6
0.000000,1.000000,14
1.000000,0.000000,22
0.007881,0.992119,14
0.775269,0.224731,8
0.996539,0.003461,23
0.002689,0.997311,18
1.000000,0.000000,16
1.000000,0.000000,23
0.000052,0.999948,10
0.602232,0.397768,15
0.044872,0.955128,6
0.110675,0.889325,16
0.234404,0.765596,8
0.000038,0.999962,22
1.000000,0.000000,17
0.086540,0.913460,17
0.275533,0.724467,24
0.592766,0.407234,21
0.999914,0.000086,20
0.294950,0.705050,10
1.000000,0.000000,9
0.000052,0.999949,24
0.662886,0.337114,26
0.999999,0.000001,10
0.199808,0.800192,12
0.991757,0.008243,15
0.999988,0.000012,10
1.000000,0.000000,22
1.000000,0.000000,20
0.119220,0.880780,30
0.999927,0.000073,31
0.000206,0.999794,28
1.000000,0.000000,27
0.998671,0.001329,24
0.967265,0.032735,25
0.969260,0.030740,22
1.000000,0.000000,26
1.000000,0.000000,12
0.408210,0.591790,20
0.006504,0.993496,29
0.000048,0.999952,21
0.746615,0.253385,16
0.003028,0.996972,36
0.004370,0.995630,4
0.000000,1.000000,12
0.032373,0.967627,9
0.999773,0.000227,11
0.000000,1.000000,4
0.999292,0.000708,15
1.000000,0.000000,18
0.999948,0.000052,11
0.001706,0.998294,15
0.631750,0.368250,26
0.000719,0.999281,13
0.000000,1.000000,10
0.414385,0.585615,14
0.000000,1.000000,9
0.000003,0.999997,12
0.988791,0.011209,13
1.000000,0.000000,24
1.000000,0.000000,10
0.000005,0.999995,17
0.589835,0.410165,16
1.000000,0.000000,19
0.000001,0.999999,10
1.000000,0.000000,24
0.000000,1.000000,16
0.018338,0.981662,12
0.794219,0.205781,16
1.000000,0.000000,25
0.122129,0.877871,18
0.493537,0.506463,1
0.999999,0.000001,18
0.107498,0.892502,14
0.000689,0.999311,36
0.981039,0.018961,7
0.996235,0.003765,7
0.000000,1.000000,10
0.000000,1.000000,17
0.998316,0.001684,18
0.005977,0.994023,11
1.000000,0.000000,17
0.821325,0.178675,26
0.005246,0.994754,15
0.999997,0.000003,29
0.013874,0.986126,21
0.493537,0.506463,1
0.393532,0.606468,15
0.999985,0.000015,22
0.195203,0.804797,17
0.995941,0.004059,9
0.999845,0.000155,18
1.000000,0.000000,17
0.349350,0.650650,20
1.000000,0.000000,15
0.000114,0.999886,18
0.092892,0.907108,19
1.000000,0.000000,14
0.999995,0.000005,18
0.995400,0.004600,20
0.000002,0.999998,12
0.000000,1.000000,34
0.000000,1.000000,34
0.203629,0.796371,24
0.001378,0.998622,14
0.003780,0.996220,21
0.999914,0.000086,9
0.999977,0.000023,10
0.901428,0.098572,19
0.999999,0.000001,18
0.000138,0.999862,10
0.000000,1.000000,29
0.579146,0.420854,21
0.705818,0.294182,14
0.000000,1.000000,16
0.025937,0.974063,19
0.999999,0.000001,23
0.999696,0.000304,10
0.985553,0.014447,16
0.023979,0.976021,17
0.000038,0.999961,17
0.001488,0.998511,23
0.000000,1.000000,14
0.000000,1.000000,12
0.998370,0.001630,14
0.999953,0.000047,20
0.999983,0.000017,21
0.985726,0.014273,24
0.944061,0.055939,16
0.000002,0.999998,18
0.990278,0.009722,16
0.005835,0.994165,16
0.999594,0.000406,11
0.996425,0.003575,14
1.000000,0.000000,6
0.282249,0.717751,11
0.000290,0.999710,16
1.000000,0.000000,14
0.001962,0.998038,13
0.999696,0.000304,17
0.000273,0.999727,21
0.000009,0.999991,20
0.999999,0.000001,19
0.000000,1.000000,15
0.997428,0.002572,23
0.000000,1.000000,19
0.013187,0.986813,5
0.998241,0.001759,26
0.000214,0.999786,20
0.969126,0.030874,19
0.000045,0.999955,22
1.000000,0.000000,20
1.000000,0.000000,25
0.000001,0.999999,21
0.000000,1.000000,19
0.712734,0.287266,21
0.000000,1.000000,19
1.000000,0.000000,24
0.999866,0.000134,21
1.000000,0.000000,22
0.000000,1.000000,5
0.003205,0.996795,18
0.999999,0.000001,18
1.000000,0.000000,15
0.000145,0.999855,22
0.346855,0.653145,20
0.045901,0.954099,19
0.000139,0.999861,22
0.997976,0.002024,12
0.997021,0.002979,19
0.346606,0.653394,20
0.999922,0.000078,15
0.094634,0.905366,35
0.000012,0.999988,6
0.379230,0.620770,20
1.000000,0.000000,20
0.265274,0.734726,21
0.037661,0.962339,18
0.999984,0.000016,16
0.227121,0.772879,23
0.000002,0.999998,20
0.000084,0.999916,14
1.000000,0.000000,10
1.000000,0.000000,12
0.748370,0.251630,17
0.072084,0.927916,15
1.000000,0.000000,21
0.999995,0.000005,28
1.000000,0.000000,18
0.989165,0.010835,14
0.999929,0.000071,17
0.000000,1.000000,16
0.020022,0.979979,42
0.000000,1.000000,23
0.000000,1.000000,27
0.905677,0.094323,14
0.999998,0.000002,19
0.006425,0.993575,19
0.000000,1.000000,11
1.000000,0.000000,20
0.024297,0.975703,33
0.978506,0.021494,19
0.999999,0.000001,20
0.000686,0.999314,15
1.000000,0.000000,14
1.000000,0.000000,16
0.000001,0.999999,13
0.999969,0.000031,6
0.977782,0.022218,28
0.000000,1.000000,25
0.493537,0.506463,1
0.024681,0.975319,24
1.000000,0.000000,24
0.999999,0.000001,24
0.001497,0.998503,30
0.019378,0.980622,20
0.927100,0.072900,11
0.830516,0.169484,16
0.000000,1.000000,20
0.835294,0.164706,25
0.999500,0.000500,20
0.000000,1.000000,24
1.000000,0.000000,21
1.000000,0.000000,14
0.409541,0.590459,4
0.818255,0.181745,21
1.000000,0.000000,19
0.025225,0.974775,19
0.000002,0.999998,16
0.277462,0.722538,19
1.000000,0.000000,16
0.334219,0.665781,18
0.000003,0.999997,15
0.845183,0.154817,19
0.000001,0.999999,15
0.004370,0.995630,4
0.790342,0.209658,17
1.000000,0.000000,16
0.000778,0.999222,16
0.050919,0.949081,19
0.999999,0.000001,19
0.999998,0.000002,27
1.000000,0.000000,20
0.988847,0.011153,18
0.258936,0.741064,10
0.000000,1.000000,23
1.000000,0.000000,21
0.999999,0.000001,16
1.000000,0.000000,12
0.067674,0.932326,19
1.000000,0.000000,19
0.996132,0.003868,18
0.000000,1.000000,24
1.000000,0.000000,24
0.999806,0.000194,31
0.000002,0.999998,11
0.035509,0.964491,24
1.000000,0.000000,8
0.170729,0.829271,3
0.945563,0.054437,19
1.000000,0.000000,5
0.000141,0.999859,17
0.000138,0.999862,25
0.998174,0.001826,15
1.000000,0.000000,14
0.004168,0.995832,21
0.000039,0.999961,19
0.302993,0.697007,19
1.000000,0.000000,25
0.966270,0.033730,26
0.318927,0.681073,10
1.000000,0.000000,22
1.000000,0.000000,25
0.026818,0.973182,6
0.999931,0.000069,18
0.986935,0.013065,27
1.000000,0.000000,6
0.999998,0.000002,26
0.999952,0.000048,27
0.570530,0.429470,20
0.007481,0.992519,17
1.000000,0.000001,20
1.000000,0.000000,23
0.677704,0.322296,17
0.257081,0.742919,20
0.999965,0.000035,9
1.000000,0.000000,11
0.000000,1.000000,16
0.000020,0.999980,20
0.988584,0.011416,17
1.000000,0.000000,20
0.002336,0.997665,14
0.002336,0.997665,14
0.228123,0.771877,18
0.999980,0.000020,17
0.004425,0.995575,16
1.000000,0.000000,6
0.035025,0.964975,24
0.999057,0.000943,8
0.000000,1.000000,20
0.000000,1.000000,18
0.000001,0.999999,17
0.000001,0.999999,17
0.000023,0.999977,15
0.000001,0.999999,20
0.000002,0.999998,32
0.999737,0.000263,3
1.000000,0.000000,17
0.000000,1.000000,39
0.000000,1.000000,17
0.001483,0.998517,15
0.000033,0.999967,17
0.000001,1.000000,14
0.287659,0.712341,12
0.000051,0.999949,16
1.000000,0.000000,35
1.000000,0.000000,25
0.910857,0.089143,14
0.999795,0.000205,20
0.682623,0.317377,9
0.999982,0.000018,21
0.999719,0.000281,21
0.000000,1.000000,24
0.005753,0.994247,20
0.000000,1.000000,26
0.000288,0.999712,11
0.999995,0.000005,21
1.000000,0.000000,18
0.219090,0.780910,17
1.000000,0.000000,26
0.037094,0.962906,15
0.999814,0.000186,22
1.000000,0.000000,22
0.999985,0.000015,21
0.782651,0.217349,19
1.000000,0.000000,15
0.999880,0.000120,18
0.001062,0.998938,15
1.000000,0.000000,15
0.996867,0.003133,18
1.000000,0.000000,17
0.999212,0.000788,19
0.000105,0.999895,15
0.414492,0.585508,15
0.414492,0.585508,15
0.982708,0.017292,16
0.999993,0.000007,22
0.999817,0.000183,19
1.000000,0.000000,20
1.000000,0.000000,17
0.000000,1.000000,18
0.000016,0.999985,24
1.000000,0.000000,19
0.769764,0.230236,22
0.969071,0.030929,24
0.000000,1.000000,18
0.998795,0.001205,21
0.000000,1.000000,16
0.000000,1.000000,15
0.000000,1.000000,17
0.016179,0.983821,22
0.000000,1.000000,18
0.347723,0.652277,22
1.000000,0.000000,21
0.000000,1.000000,10
0.000008,0.999992,17
0.999988,0.000012,25
0.999997,0.000003,22
0.000000,1.000000,31
0.002054,0.997946,20
0.739314,0.260686,20
0.067303,0.932697,14
0.999977,0.000023,14
0.999982,0.000018,27
0.796303,0.203697,28
1.000000,0.000000,15
0.000000,1.000000,22
0.941759,0.058241,17
0.996981,0.003019,10
0.170729,0.829271,3
0.000015,0.999985,18
1.000000,0.000000,12
0.000000,1.000000,22
0.989362,0.010638,17
0.999994,0.000006,22
0.000017,0.999983,20
0.362602,0.637398,24
0.030557,0.969444,22
1.000000,0.000000,18
0.179620,0.820380,14
0.048346,0.951654,20
0.000001,0.999999,21
0.007502,0.992498,20
1.000000,0.000000,16
0.000000,1.000000,17
0.001091,0.998909,24
0.999921,0.000079,23
0.000021,0.999979,20
0.000066,0.999934,17
0.998222,0.001778,19
0.976420,0.023580,18
0.001066,0.998934,9
1.000000,0.000000,17
0.869079,0.130921,24
0.955501,0.044499,22
0.999806,0.000194,17
0.019495,0.980505,16
0.000794,0.999206,20
1.000000,0.000000,22
0.516997,0.483003,20
0.000276,0.999724,12
1.000000,0.000000,15
0.000010,0.999990,13
0.000000,1.000000,16
0.019741,0.980259,14
0.996223,0.003777,16
0.982938,0.017062,9
0.947616,0.052384,18
1.000000,0.000000,6
0.999999,0.000001,4
0.000000,1.000000,34
0.983223,0.016777,19
0.996839,0.003161,18
0.136732,0.863268,18
0.902458,0.097542,15
0.020676,0.979324,22
0.000000,1.000000,21
0.630834,0.369166,1
0.000000,1.000000,19
0.000152,0.999848,24
0.986152,0.013849,14
0.119601,0.880399,28
0.000000,1.000000,11
0.999999,0.000001,28
0.999983,0.000017,29
0.000666,0.999334,13
0.009680,0.990320,15
0.000034,0.999967,17
1.000000,0.000000,24
1.000000,0.000000,10
0.803474,0.196525,19
0.999920,0.000080,22
0.999900,0.000100,16
0.000000,1.000000,11
1.000000,0.000000,16
0.000157,0.999843,12
1.000000,0.000000,18
0.000005,0.999995,27
0.999583,0.000417,22
0.999999,0.000001,14
0.999991,0.000009,17
0.999999,0.000001,15
0.000000,1.000000,18
1.000000,0.000000,15
0.149804,0.850196,19
0.000066,0.999933,8
0.000207,0.999793,12
0.856915,0.143085,12
0.999561,0.000439,15
0.000000,1.000000,15
0.999960,0.000040,13
0.000907,0.999093,16
0.005234,0.994766,27
0.686985,0.313015,11
0.972000,0.028000,23
0.044637,0.955363,17
0.930627,0.069373,19
0.907935,0.092065,6
0.999989,0.000011,9
0.323665,0.676335,14
0.995823,0.004177,13
1.000000,0.000000,25
1.000000,0.000000,19
0.008266,0.991734,18
0.999957,0.000043,22
0.999923,0.000077,20
0.171689,0.828311,13
1.000000,0.000000,19
0.000000,1.000000,15
0.162466,0.837534,14
0.000000,1.000000,11
0.997220,0.002780,16
0.000000,1.000000,10
0.027546,0.972454,24
0.501570,0.498430,17
0.985467,0.014533,15
0.001449,0.998551,16
0.040823,0.959177,3
0.994547,0.005453,13
0.999954,0.000046,31
1.000000,0.000000,23
1.000000,0.000000,3
0.999205,0.000795,12
0.000000,1.000000,13
0.000001,0.999999,18
0.999960,0.000040,19
0.999999,0.000001,27
0.999981,0.000019,27
0.999645,0.000355,16
0.000053,0.999947,21
1.000000,0.000000,18
1.000000,0.000000,23
0.999449,0.000551,17
0.459344,0.540656,14
0.999978,0.000022,19
0.251509,0.748491,19
0.999960,0.000040,15
0.999671,0.000329,19
0.999985,0.000015,23
1.000000,0.000000,19
0.000440,0.999560,14
0.999994,0.000006,17
1.000000,0.000000,14
0.986980,0.013020,19
1.000000,0.000000,6
0.926364,0.073636,8
1.000000,0.000000,24
0.009400,0.990600,23
0.000001,0.999999,13
0.020478,0.979522,20
0.035749,0.964251,18
0.999998,0.000002,22
0.999990,0.000010,21
0.000000,1.000000,8
0.000001,0.999999,20
0.000005,0.999995,28
0.992198,0.007802,31
0.890012,0.109988,17
0.011876,0.988124,17
0.000000,1.000000,15
0.006515,0.993485,21
0.144006,0.855994,23
0.897299,0.102701,8
0.988452,0.011548,21
0.000000,1.000000,28
0.000000,1.000000,25
0.862225,0.137775,18
0.000062,0.999938,16
0.596049,0.403951,18
0.999991,0.000009,25
0.605034,0.394966,15
0.102569,0.897431,16
0.839075,0.160925,7
0.999836,0.000164,18
0.023582,0.976418,20
0.999919,0.000081,20
1.000000,0.000000,20
1.000000,0.000000,6
0.954392,0.045608,18
0.999915,0.000085,19
0.971914,0.028086,16
0.999998,0.000002,20
0.000630,0.999370,23
0.000340,0.999660,25
0.000502,0.999498,11
0.984232,0.015768,2
0.004370,0.995630,4
0.809923,0.190077,18
0.999874,0.000126,12
0.995563,0.004437,20
0.291100,0.708899,20
0.838624,0.161376,7
0.999997,0.000003,22
0.999993,0.000007,27
0.003626,0.996374,20
0.993870,0.006130,22
0.021895,0.978105,21
0.102790,0.897210,16
0.000011,0.999989,17
0.000002,0.999998,15
0.998573,0.001427,23
0.998541,0.001459,11
0.453110,0.546890,26
0.000102,0.999898,12
1.000000,0.000000,21
0.000000,1.000000,18
0.000005,0.999995,18
1.000000,0.000000,19
1.000000,0.000000,17
0.000000,1.000000,18
0.000000,1.000000,14
0.000004,0.999996,5
0.006090,0.993910,10
1.000000,0.000000,13
1.000000,0.000000,7
1.000000,0.000000,20
0.000000,1.000000,27
1.000000,0.000000,14
0.084649,0.915350,15
1.000000,0.000000,14
0.000000,1.000000,27
0.253127,0.746873,18
1.000000,0.000000,14
0.000471,0.999529,19
0.999819,0.000181,30
0.563246,0.436754,2
0.999694,0.000306,21
0.000245,0.999755,16
0.000000,1.000000,7
1.000000,0.000000,18
0.000000,1.000000,15
1.000000,0.000000,21
0.000233,0.999767,21
0.154021,0.845979,5
0.698781,0.301219,21
0.999999,0.000001,16
1.000000,0.000000,6
0.991991,0.008009,15
0.000313,0.999687,8
1.000000,0.000000,14
0.999694,0.000306,21
0.000004,0.999996,29
0.105620,0.894380,12
0.704597,0.295402,15
0.198005,0.801995,13
0.984569,0.015431,19
0.000092,0.999908,17
1.000000,0.000000,20
0.998144,0.001856,26
1.000000,0.000000,9
0.999989,0.000011,18
0.999994,0.000006,18
0.000299,0.999701,26
0.000009,0.999991,19
1.000000,0.000000,19
1.000000,0.000000,19
0.000965,0.999035,22
1.000000,0.000000,18
0.056235,0.943765,17
0.997089,0.002911,16
0.999892,0.000107,14
0.990028,0.009972,13
0.000000,1.000000,13
0.496297,0.503703,1
1.000000,0.000000,14
0.999694,0.000306,21
0.999695,0.000305,18
1.000000,0.000000,8
0.999994,0.000006,19
0.999346,0.000654,7
0.000000,1.000000,18
0.403914,0.596086,13
0.652019,0.347981,19
0.574718,0.425282,15
0.907016,0.092984,22
1.000000,0.000000,21
0.005359,0.994641,18
0.995540,0.004460,24
0.744991,0.255009,8
0.998545,0.001455,15
1.000000,0.000000,15
0.000966,0.999035,23
0.999651,0.000349,21
1.000000,0.000000,19
1.000000,0.000000,19
1.000000,0.000000,27
0.999419,0.000581,19
0.000000,1.000000,27
0.004370,0.995630,4
0.540543,0.459457,4
0.999999,0.000001,24
0.999754,0.000247,10
0.999998,0.000002,14
1.000000,0.000000,19
1.000000,0.000000,26
1.000000,0.000000,17
1.000000,0.000000,17
1.000000,0.000000,9
1.000000,0.000000,19
0.999987,0.000013,20
0.002084,0.997916,15
0.998573,0.001427,7
0.000000,1.000000,17
0.918495,0.081505,32
0.942839,0.057161,10
0.000458,0.999542,20
1.000000,0.000000,20
0.000623,0.999377,23
0.998680,0.001320,23
0.000000,1.000000,16
0.592764,0.407236,19
1.000000,0.000000,26
0.353130,0.646870,9
1.000000,0.000000,18
0.999998,0.000002,15
0.001794,0.998206,22
0.906445,0.093555,13
0.999584,0.000416,16
0.000000,1.000000,13
0.998360,0.001640,17
0.997041,0.002959,5
0.999195,0.000805,23
1.000000,0.000000,16
0.999997,0.000003,12
0.000090,0.999910,22
0.999968,0.000032,15
1.000000,0.000000,12
0.999983,0.000017,15
1.000000,0.000000,8
0.000000,1.000000,28
0.769413,0.230587,16
0.776353,0.223647,19
0.000000,1.000000,24
1.000000,0.000000,22
0.988156,0.011844,19
0.769413,0.230587,16
0.444595,0.555405,20
0.998021,0.001978,18
1.000000,0.000000,15
0.003947,0.996053,23
0.999997,0.000003,17
0.002479,0.997521,15
0.000004,0.999996,26
0.855066,0.144934,16
0.475168,0.524832,15
0.732367,0.267633,25
1.000000,0.000000,16
1.000000,0.000000,21
0.998072,0.001928,13
0.998606,0.001394,24
0.984278,0.015722,26
0.878112,0.121888,30
0.990391,0.009609,25
0.000000,1.000000,14
1.000000,0.000000,14
0.000000,1.000000,17
0.998339,0.001661,9
0.000274,0.999726,19
1.000000,0.000000,12
1.000000,0.000000,24
0.000000,1.000000,33
0.000000,1.000000,18
0.999999,0.000001,15
0.999999,0.000001,35
0.000000,1.000000,20
0.988334,0.011666,25
0.000000,1.000000,17
0.999982,0.000018,12
1.000000,0.000000,20
0.000000,1.000000,24
0.999997,0.000003,8
0.009809,0.990191,22
1.000000,0.000000,16
0.742183,0.257817,16
1.000000,0.000000,12
0.000782,0.999218,16
0.024696,0.975304,22
0.000021,0.999979,14
1.000000,0.000000,25
0.972546,0.027454,19
0.009195,0.990805,18
0.000228,0.999772,11
0.000002,0.999998,21
1.000000,0.000000,23
1.000000,0.000000,24
0.000000,1.000000,11
0.480848,0.519152,33
1.000000,0.000000,17
0.001045,0.998955,19
0.991459,0.008541,16
0.811459,0.188541,17
0.847264,0.152736,22
0.000383,0.999617,20
0.231679,0.768321,21
0.000000,1.000000,9
0.714055,0.285945,23
1.000000,0.000000,15
0.715646,0.284354,19
0.999939,0.000061,3
0.886620,0.113380,18
0.081779,0.918221,14
0.995249,0.004751,22
0.000008,0.999992,6
0.000012,0.999988,19
1.000000,0.000000,23
0.005139,0.994861,5
0.000261,0.999739,6
1.000000,0.000000,5
1.000000,0.000000,20
0.999327,0.000673,13
0.004441,0.995559,23
0.882016,0.117984,21
0.004244,0.995756,25
0.001929,0.998071,14
0.999737,0.000263,13
0.000023,0.999977,12
0.110415,0.889585,16
0.000766,0.999234,18
0.000000,1.000000,17
0.000718,0.999282,21
1.000000,0.000000,7
0.161364,0.838636,10
0.886919,0.113081,17
0.009835,0.990165,21
0.999947,0.000053,16
0.012055,0.987945,15
0.000736,0.999264,20
0.152301,0.847699,19
0.991663,0.008337,17
0.000005,0.999995,24
0.000006,0.999994,24
0.000114,0.999886,13
0.000000,1.000000,18
1.000000,0.000000,7
0.020678,0.979322,16
0.004885,0.995115,6
1.000000,0.000000,18
0.256940,0.743060,19
0.100074,0.899926,17
0.999991,0.000009,19
1.000000,0.000000,18
0.999993,0.000007,19
0.999276,0.000724,24
0.280701,0.719299,22
0.000000,1.000000,13
1.000000,0.000000,5
0.994454,0.005546,21
0.999993,0.000007,18
0.000001,0.999999,14
0.493537,0.506463,1
0.000073,0.999927,16
0.999997,0.000003,21
0.228849,0.771151,16
0.565987,0.434013,7
1.000000,0.000000,8
1.000000,0.000000,20
0.017138,0.982862,20
0.991386,0.008614,20
0.956667,0.043333,21
0.992853,0.007147,23
0.000079,0.999921,12
0.000006,0.999994,13
0.000000,1.000000,19
0.999857,0.000143,15
0.996269,0.003731,17
0.000103,0.999897,19
0.000150,0.999850,12
0.000492,0.999508,17
0.082790,0.917210,16
0.375621,0.624379,3
1.000000,0.000000,20
0.660971,0.339029,20
0.007078,0.992922,19
0.999994,0.000006,16
0.000012,0.999988,16
0.000002,0.999998,22
0.999987,0.000013,12
0.002306,0.997694,32
0.000000,1.000000,31
1.000000,0.000000,21
0.007947,0.992053,21
1.000000,0.000000,11
0.000650,0.999350,17
0.999893,0.000107,16
1.000000,0.000000,3
1.000000,0.000000,3
0.999993,0.000007,20
0.996436,0.003564,16
0.013491,0.986509,17
0.000073,0.999927,16
0.999999,0.000001,19
0.015665,0.984335,18
0.000000,1.000000,10
0.000073,0.999927,16
0.000073,0.999927,16
0.000073,0.999927,16
0.000027,0.999973,12
0.980969,0.019032,25
0.999997,0.000003,10
0.999999,0.000001,18
0.000056,0.999944,17
0.720305,0.279695,21
0.747280,0.252720,18
1.000000,0.000000,24
0.113094,0.886906,3
0.999998,0.000002,11
0.001309,0.998691,17
1.000000,0.000000,10
1.000000,0.000000,10
1.000000,0.000000,8
1.000000,0.000000,17
1.000000,0.000000,14
0.000000,1.000000,16
0.000000,1.000000,19
0.000000,1.000000,11
0.999999,0.000001,11
0.999994,0.000006,7
0.000000,1.000000,22
0.987119,0.012881,9
0.181231,0.818768,11
0.000002,0.999998,19
0.999997,0.000003,13
1.000000,0.000000,20
0.997809,0.002191,17
0.002017,0.997983,16
0.983726,0.016274,19
0.000008,0.999992,26
0.999864,0.000136,17
1.000000,0.000000,22
0.000000,1.000000,15
1.000000,0.000000,22
0.000000,1.000000,16
0.997212,0.002788,17
0.000005,0.999995,22
0.000000,1.000000,10
1.000000,0.000000,19
0.608681,0.391319,12
1.000000,0.000000,21
0.999916,0.000084,29
0.099450,0.900550,16
0.000000,1.000000,19
0.001039,0.998961,22
0.011304,0.988696,5
0.001611,0.998389,15
0.020158,0.979842,20
0.397402,0.602598,19
1.000000,0.000000,20
1.000000,0.000000,14
0.999796,0.000204,9
0.999972,0.000028,22
0.999967,0.000033,19
1.000000,0.000000,20
0.000000,1.000000,15
0.493285,0.506715,17
0.942621,0.057379,17
1.000000,0.000000,23
0.000001,0.999999,20
1.000000,0.000000,12
0.000000,1.000000,15
0.999999,0.000001,16
0.049631,0.950369,24
0.999994,0.000006,18
0.002980,0.997020,24
1.000000,0.000000,13
0.000000,1.000000,20
0.999376,0.000624,6
0.002558,0.997442,17
1.000000,0.000000,30
0.999698,0.000302,16
1.000000,0.000000,19
1.000000,0.000000,21
1.000000,0.000000,16
0.000004,0.999996,16
0.553517,0.446483,17
0.999974,0.000025,21
1.000000,0.000000,23
0.000000,1.000000,27
0.000017,0.999983,16
1.000000,0.000000,35
1.000000,0.000000,21
0.999997,0.000003,34
1.000000,0.000000,12
1.000000,0.000000,12
0.999999,0.000001,16
0.999997,0.000003,14
0.032189,0.967812,14
0.996686,0.003314,15
1.000000,0.000000,22
0.001418,0.998582,17
0.997077,0.002923,16
0.999941,0.000059,18
0.170729,0.829271,3
0.996829,0.003171,2
1.000000,0.000000,28
1.000000,0.000000,14
0.001760,0.998240,17
0.000008,0.999992,20
0.000011,0.999989,19
1.000000,0.000000,19
0.936784,0.063216,10
0.002056,0.997944,15
0.000000,1.000000,15
0.108420,0.891580,16
1.000000,0.000000,7
0.008475,0.991525,24
0.566426,0.433574,14
0.999995,0.000006,17
0.000219,0.999781,5
0.000057,0.999943,23
1.000000,0.000000,22
1.000000,0.000000,12
0.993675,0.006325,12
0.931605,0.068395,19
0.000456,0.999544,16
0.000000,1.000000,13
0.744466,0.255534,21
0.000238,0.999762,15
0.760804,0.239196,20
0.001320,0.998680,12
0.000855,0.999145,16
0.999839,0.000161,27
0.004032,0.995968,15
0.999969,0.000031,18
0.997913,0.002087,5
1.000000,0.000000,22
1.000000,0.000000,17
0.000019,0.999981,7
0.002306,0.997694,17
0.004879,0.995121,20
0.016106,0.983894,40
0.999766,0.000234,7
1.000000,0.000000,14
0.000000,1.000000,17
0.852919,0.147081,14
0.683631,0.316369,22
0.068215,0.931785,18
0.991981,0.008019,16
0.007108,0.992892,22
1.000000,0.000000,17
1.000000,0.000000,10
0.975122,0.024878,19
0.987897,0.012103,32
0.000334,0.999666,14
0.999997,0.000003,10
0.000381,0.999619,33
0.999931,0.000069,20
0.995875,0.004125,16
0.999994,0.000006,14
0.999928,0.000072,18
0.999999,0.000001,17
0.999963,0.000037,18
1.000000,0.000000,10
